"speakerpairs"	"contrasts"	"mean_score_temp"	"sp_type"	"c_type"
"20-33"	"ch-z"	0.94833333333325	"b"	"C"
"20-33"	"d-dh"	0.763580246913667	"b"	"C"
"20-33"	"d-f"	0.814702380952417	"b"	"C"
"20-33"	"d-g"	0.609523809524	"b"	"C"
"20-33"	"d-hh"	0.732444444444417	"b"	"C"
"20-33"	"d-k"	0.91075	"b"	"C"
"20-33"	"d-m"	0.73263133031	"b"	"C"
"20-33"	"d-n"	0.681915674603208	"b"	"C"
"20-33"	"d-r"	0.769833333333375	"b"	"C"
"20-33"	"d-s"	0.917180335097	"b"	"C"
"20-33"	"d-t"	0.669106481481458	"b"	"C"
"20-33"	"d-th"	0.6788430059525	"b"	"C"
"20-33"	"d-v"	0.668511078042375	"b"	"C"
"20-33"	"d-w"	0.810375	"b"	"C"
"20-33"	"d-y"	0.69959375	"b"	"C"
"20-33"	"d-z"	0.94018004115225	"b"	"C"
"20-33"	"dh-g"	0.54875	"b"	"C"
"20-33"	"dh-hh"	0.637309413580292	"b"	"C"
"20-33"	"dh-k"	0.858453703703667	"b"	"C"
"20-33"	"dh-l"	0.760106770833312	"b"	"C"
"20-33"	"dh-m"	0.6693548941799	"b"	"C"
"20-33"	"dh-p"	0.75395833333325	"b"	"C"
"20-33"	"dh-r"	0.746657738095188	"b"	"C"
"20-33"	"dh-s"	0.854939944727875	"b"	"C"
"20-33"	"dh-sh"	0.85933333333325	"b"	"C"
"20-33"	"dh-t"	0.84183333333325	"b"	"C"
"20-33"	"dh-th"	0.707611607142875	"b"	"C"
"20-33"	"dh-w"	0.772754251700667	"b"	"C"
"20-33"	"dh-y"	0.57475	"b"	"C"
"20-33"	"eh-er"	0.72942386831275	"b"	"V"
"20-33"	"eh-ey"	0.63839285714275	"b"	"V"
"20-33"	"eh-ih"	0.629583455810333	"b"	"V"
"20-33"	"eh-iy"	0.700172588428375	"b"	"V"
"20-33"	"eh-ow"	0.679027777777833	"b"	"V"
"20-33"	"eh-uw"	0.66986331569675	"b"	"V"
"20-33"	"er-ey"	0.860111111111	"b"	"V"
"20-33"	"er-ih"	0.750562169312167	"b"	"V"
"20-33"	"er-iy"	0.84928531746035	"b"	"V"
"20-33"	"er-uw"	0.794861111111125	"b"	"V"
"20-33"	"ey-ih"	0.559670138888833	"b"	"V"
"20-33"	"ey-iy"	0.568990740740833	"b"	"V"
"20-33"	"ey-ow"	0.8094444444445	"b"	"V"
"20-33"	"ey-uw"	0.646458333333333	"b"	"V"
"20-33"	"f-g"	0.68111111111125	"b"	"C"
"20-33"	"f-hh"	0.78333333333325	"b"	"C"
"20-33"	"f-k"	0.680833333333417	"b"	"C"
"20-33"	"f-l"	0.9940476190475	"b"	"C"
"20-33"	"f-m"	0.9569444444445	"b"	"C"
"20-33"	"f-n"	0.897255401234583	"b"	"C"
"20-33"	"f-ng"	0.884907407407417	"b"	"C"
"20-33"	"f-p"	0.6652199074075	"b"	"C"
"20-33"	"f-r"	0.95750385802475	"b"	"C"
"20-33"	"f-s"	0.888447530864167	"b"	"C"
"20-33"	"f-t"	0.74375	"b"	"C"
"20-33"	"f-th"	0.740017361111083	"b"	"C"
"20-33"	"f-v"	0.840443121693083	"b"	"C"
"20-33"	"f-w"	0.9578125	"b"	"C"
"20-33"	"f-y"	1	"b"	"C"
"20-33"	"f-z"	0.803125	"b"	"C"
"20-33"	"g-hh"	0.63055555555525	"b"	"C"
"20-33"	"g-k"	0.43750000000025	"b"	"C"
"20-33"	"g-m"	0.7420634920635	"b"	"C"
"20-33"	"g-n"	0.620875000000083	"b"	"C"
"20-33"	"g-s"	0.9117604166665	"b"	"C"
"20-33"	"g-t"	0.7256944444445	"b"	"C"
"20-33"	"g-w"	0.81	"b"	"C"
"20-33"	"hh-k"	0.74140625	"b"	"C"
"20-33"	"hh-m"	0.672123015873125	"b"	"C"
"20-33"	"hh-n"	0.74885416666675	"b"	"C"
"20-33"	"hh-p"	0.50000000000025	"b"	"C"
"20-33"	"hh-r"	0.88928571428575	"b"	"C"
"20-33"	"hh-s"	0.957037037037083	"b"	"C"
"20-33"	"hh-sh"	0.67500000000025	"b"	"C"
"20-33"	"hh-t"	0.612	"b"	"C"
"20-33"	"hh-th"	0.7222470238095	"b"	"C"
"20-33"	"hh-w"	0.75	"b"	"C"
"20-33"	"hh-y"	0.65433333333325	"b"	"C"
"20-33"	"ih-iy"	0.68942162698415	"b"	"V"
"20-33"	"ih-ow"	0.796408730158667	"b"	"V"
"20-33"	"ih-uh"	0.7275	"b"	"V"
"20-33"	"ih-uw"	0.637500000000037	"b"	"V"
"20-33"	"iy-ow"	0.7959375	"b"	"V"
"20-33"	"iy-uw"	0.733263888888875	"b"	"V"
"20-33"	"jh-k"	0.801388888889	"b"	"C"
"20-33"	"jh-s"	0.8944444444445	"b"	"C"
"20-33"	"jh-w"	0.89644097222225	"b"	"C"
"20-33"	"k-l"	0.9	"b"	"C"
"20-33"	"k-m"	0.86875	"b"	"C"
"20-33"	"k-n"	0.785982012944042	"b"	"C"
"20-33"	"k-ng"	0.668755952380875	"b"	"C"
"20-33"	"k-r"	0.9225	"b"	"C"
"20-33"	"k-s"	0.921698302469125	"b"	"C"
"20-33"	"k-sh"	0.92166666666675	"b"	"C"
"20-33"	"k-t"	0.709030717225167	"b"	"C"
"20-33"	"k-th"	0.49642857142875	"b"	"C"
"20-33"	"k-v"	0.760922619047583	"b"	"C"
"20-33"	"k-w"	0.91022916666675	"b"	"C"
"20-33"	"k-y"	0.8645	"b"	"C"
"20-33"	"k-z"	0.929960317460375	"b"	"C"
"20-33"	"l-m"	0.7680555555555	"b"	"C"
"20-33"	"l-n"	0.802174088771333	"b"	"C"
"20-33"	"l-ng"	0.9411904761905	"b"	"C"
"20-33"	"l-p"	0.8925	"b"	"C"
"20-33"	"l-r"	0.878167233560107	"b"	"C"
"20-33"	"l-s"	0.979796626984083	"b"	"C"
"20-33"	"l-t"	0.788404588687333	"b"	"C"
"20-33"	"l-th"	0.87083333333325	"b"	"C"
"20-33"	"l-v"	0.936111111111	"b"	"C"
"20-33"	"l-z"	0.95932539682525	"b"	"C"
"20-33"	"m-n"	0.709558390022679	"b"	"C"
"20-33"	"m-p"	0.68923611111125	"b"	"C"
"20-33"	"m-r"	0.867708333333333	"b"	"C"
"20-33"	"m-s"	0.975431547619062	"b"	"C"
"20-33"	"m-sh"	0.92222222222225	"b"	"C"
"20-33"	"m-t"	0.720656249999937	"b"	"C"
"20-33"	"m-v"	0.720625	"b"	"C"
"20-33"	"m-w"	0.677507086167917	"b"	"C"
"20-33"	"m-z"	0.982916666666667	"b"	"C"
"20-33"	"n-ng"	0.580958021017028	"b"	"C"
"20-33"	"n-r"	0.794668209876528	"b"	"C"
"20-33"	"n-s"	0.931975887345667	"b"	"C"
"20-33"	"n-t"	0.621154205246933	"b"	"C"
"20-33"	"n-th"	0.867842592592583	"b"	"C"
"20-33"	"n-v"	0.670654927248667	"b"	"C"
"20-33"	"n-w"	0.84244791666675	"b"	"C"
"20-33"	"n-z"	0.927277399848821	"b"	"C"
"20-33"	"ng-r"	0.88103174603175	"b"	"C"
"20-33"	"ng-s"	0.93713822751325	"b"	"C"
"20-33"	"ng-t"	0.677128968254042	"b"	"C"
"20-33"	"ng-th"	0.86966666666675	"b"	"C"
"20-33"	"ng-v"	0.730580357142875	"b"	"C"
"20-33"	"ng-z"	0.95183333333325	"b"	"C"
"20-33"	"ow-uw"	0.73125	"b"	"V"
"20-33"	"p-r"	0.94434523809525	"b"	"C"
"20-33"	"p-sh"	0.8819444444445	"b"	"C"
"20-33"	"p-t"	0.72337962962975	"b"	"C"
"20-33"	"p-th"	0.844704861111	"b"	"C"
"20-33"	"p-w"	0.8373724489795	"b"	"C"
"20-33"	"r-s"	0.9506646090535	"b"	"C"
"20-33"	"r-sh"	0.99071428571425	"b"	"C"
"20-33"	"r-t"	0.699597222222179	"b"	"C"
"20-33"	"r-th"	0.83113784171075	"b"	"C"
"20-33"	"r-v"	0.92978395061725	"b"	"C"
"20-33"	"r-w"	0.69228302829075	"b"	"C"
"20-33"	"r-y"	0.89583333333325	"b"	"C"
"20-33"	"r-z"	0.956111111111125	"b"	"C"
"20-33"	"s-sh"	0.965625	"b"	"C"
"20-33"	"s-t"	0.856140674603175	"b"	"C"
"20-33"	"s-th"	0.79453125	"b"	"C"
"20-33"	"s-v"	0.9312380952381	"b"	"C"
"20-33"	"s-w"	0.988458333333321	"b"	"C"
"20-33"	"s-y"	0.953125	"b"	"C"
"20-33"	"s-z"	0.5559444444445	"b"	"C"
"20-33"	"sh-t"	0.875	"b"	"C"
"20-33"	"sh-w"	0.983843537415	"b"	"C"
"20-33"	"t-th"	0.642018518518583	"b"	"C"
"20-33"	"t-v"	0.639086152053393	"b"	"C"
"20-33"	"t-w"	0.76481481481475	"b"	"C"
"20-33"	"t-y"	0.61772916666675	"b"	"C"
"20-33"	"t-z"	0.872640873015893	"b"	"C"
"20-33"	"th-w"	0.89658203125	"b"	"C"
"20-33"	"th-y"	0.75364397321425	"b"	"C"
"20-33"	"th-z"	0.8008333333335	"b"	"C"
"20-33"	"v-w"	0.89416666666675	"b"	"C"
"20-33"	"v-z"	0.8847481481482	"b"	"C"
"20-33"	"w-y"	0.959375	"b"	"C"
"20-33"	"w-z"	0.98722222222225	"b"	"C"
"23-24"	"aa-ae"	0.694	"b"	"V"
"23-24"	"aa-ah"	0.668651620370292	"b"	"V"
"23-24"	"aa-ay"	0.716375	"b"	"V"
"23-24"	"aa-eh"	0.575300781249956	"b"	"V"
"23-24"	"aa-ey"	0.730743055555563	"b"	"V"
"23-24"	"aa-ih"	0.709372519841215	"b"	"V"
"23-24"	"aa-ow"	0.531779844576723	"b"	"V"
"23-24"	"aa-uw"	0.76508730158725	"b"	"V"
"23-24"	"ae-ah"	0.496716964898067	"b"	"V"
"23-24"	"ae-aw"	0.612416087963	"b"	"V"
"23-24"	"ae-ay"	0.618812499999956	"b"	"V"
"23-24"	"ae-eh"	0.501985615079292	"b"	"V"
"23-24"	"ae-er"	0.602885802469167	"b"	"V"
"23-24"	"ae-ih"	0.529504576483357	"b"	"V"
"23-24"	"ae-iy"	0.5844784611993	"b"	"V"
"23-24"	"ae-ow"	0.5766493055555	"b"	"V"
"23-24"	"ae-uw"	0.571041666666625	"b"	"V"
"23-24"	"ah-aw"	0.55486111111125	"b"	"V"
"23-24"	"ah-ay"	0.52227083333335	"b"	"V"
"23-24"	"ah-eh"	0.560526506696344	"b"	"V"
"23-24"	"ah-er"	0.560980902777875	"b"	"V"
"23-24"	"ah-ey"	0.544	"b"	"V"
"23-24"	"ah-ih"	0.552481903108425	"b"	"V"
"23-24"	"ah-iy"	0.5735152281747	"b"	"V"
"23-24"	"ah-ow"	0.482251322751321	"b"	"V"
"23-24"	"ah-uw"	0.530781250000125	"b"	"V"
"23-24"	"aw-eh"	0.4994444444445	"b"	"V"
"23-24"	"aw-ey"	0.94444444444425	"b"	"V"
"23-24"	"aw-ih"	0.671608701814	"b"	"V"
"23-24"	"aw-iy"	0.80416666666675	"b"	"V"
"23-24"	"aw-ow"	0.547665674603258	"b"	"V"
"23-24"	"ay-eh"	0.709821428571375	"b"	"V"
"23-24"	"ay-ey"	0.71029761904775	"b"	"V"
"23-24"	"ay-ih"	0.66085	"b"	"V"
"23-24"	"ay-iy"	0.66533333333325	"b"	"V"
"23-24"	"ay-ow"	0.642638888888875	"b"	"V"
"23-24"	"ay-uh"	0.59294642857125	"b"	"V"
"23-24"	"ay-uw"	0.59398809523775	"b"	"V"
"23-24"	"b-d"	0.589107426303875	"b"	"C"
"23-24"	"b-dh"	0.545882440476125	"b"	"C"
"23-24"	"b-f"	0.517	"b"	"C"
"23-24"	"b-hh"	0.502432539682625	"b"	"C"
"23-24"	"b-jh"	0.487375	"b"	"C"
"23-24"	"b-k"	0.646978174603167	"b"	"C"
"23-24"	"b-l"	0.570324074074	"b"	"C"
"23-24"	"b-m"	0.562325011022894	"b"	"C"
"23-24"	"b-p"	0.5112413194444	"b"	"C"
"23-24"	"b-r"	0.716567106009062	"b"	"C"
"23-24"	"b-s"	0.754695436507937	"b"	"C"
"23-24"	"b-sh"	0.663611111111	"b"	"C"
"23-24"	"b-t"	0.524291666666625	"b"	"C"
"23-24"	"b-th"	0.496900935374169	"b"	"C"
"23-24"	"b-v"	0.62285714285725	"b"	"C"
"23-24"	"b-w"	0.645597883597917	"b"	"C"
"23-24"	"b-y"	0.62733928571425	"b"	"C"
"23-24"	"b-z"	0.67071428571425	"b"	"C"
"23-24"	"ch-d"	0.82428571428575	"b"	"C"
"23-24"	"ch-m"	0.813	"b"	"C"
"23-24"	"ch-n"	0.856	"b"	"C"
"23-24"	"ch-s"	0.78833333333325	"b"	"C"
"23-24"	"ch-t"	0.773	"b"	"C"
"23-24"	"ch-v"	0.7105	"b"	"C"
"23-24"	"ch-z"	0.6765	"b"	"C"
"23-24"	"d-dh"	0.464537037036942	"b"	"C"
"23-24"	"d-f"	0.532917658730167	"b"	"C"
"23-24"	"d-g"	0.47866666666675	"b"	"C"
"23-24"	"d-hh"	0.631226851851917	"b"	"C"
"23-24"	"d-k"	0.645	"b"	"C"
"23-24"	"d-m"	0.595001322751333	"b"	"C"
"23-24"	"d-n"	0.541156305114625	"b"	"C"
"23-24"	"d-r"	0.7425	"b"	"C"
"23-24"	"d-s"	0.718092041446222	"b"	"C"
"23-24"	"d-t"	0.542443948412646	"b"	"C"
"23-24"	"d-th"	0.59204166666675	"b"	"C"
"23-24"	"d-v"	0.58145932539675	"b"	"C"
"23-24"	"d-w"	0.60725	"b"	"C"
"23-24"	"d-y"	0.557520833333294	"b"	"C"
"23-24"	"d-z"	0.63053075396825	"b"	"C"
"23-24"	"dh-g"	0.60291666666675	"b"	"C"
"23-24"	"dh-hh"	0.539618648037917	"b"	"C"
"23-24"	"dh-k"	0.628556547619083	"b"	"C"
"23-24"	"dh-l"	0.631924603174563	"b"	"C"
"23-24"	"dh-m"	0.60757986111105	"b"	"C"
"23-24"	"dh-p"	0.69783854166675	"b"	"C"
"23-24"	"dh-r"	0.593317708333313	"b"	"C"
"23-24"	"dh-s"	0.812074404761812	"b"	"C"
"23-24"	"dh-sh"	0.79525	"b"	"C"
"23-24"	"dh-t"	0.56375	"b"	"C"
"23-24"	"dh-th"	0.532604166666625	"b"	"C"
"23-24"	"dh-w"	0.673729166666667	"b"	"C"
"23-24"	"dh-y"	0.5745	"b"	"C"
"23-24"	"eh-er"	0.60231481481475	"b"	"V"
"23-24"	"eh-ey"	0.6875	"b"	"V"
"23-24"	"eh-ih"	0.569490981867333	"b"	"V"
"23-24"	"eh-iy"	0.600848048941875	"b"	"V"
"23-24"	"eh-ow"	0.628359953703667	"b"	"V"
"23-24"	"eh-uw"	0.510155009920625	"b"	"V"
"23-24"	"er-ey"	0.67971428571425	"b"	"V"
"23-24"	"er-ih"	0.700102880658417	"b"	"V"
"23-24"	"er-iy"	0.7494741496598	"b"	"V"
"23-24"	"er-uw"	0.633402777777875	"b"	"V"
"23-24"	"ey-ih"	0.638622685185167	"b"	"V"
"23-24"	"ey-iy"	0.62933730158725	"b"	"V"
"23-24"	"ey-ow"	0.52516666666675	"b"	"V"
"23-24"	"ey-uw"	0.639994378307	"b"	"V"
"23-24"	"f-g"	0.50961111111125	"b"	"C"
"23-24"	"f-hh"	0.58666666666675	"b"	"C"
"23-24"	"f-k"	0.550456349206333	"b"	"C"
"23-24"	"f-l"	0.761607142857	"b"	"C"
"23-24"	"f-m"	0.61637847222225	"b"	"C"
"23-24"	"f-n"	0.586449156745958	"b"	"C"
"23-24"	"f-ng"	0.577476190476167	"b"	"C"
"23-24"	"f-p"	0.49725	"b"	"C"
"23-24"	"f-r"	0.615241402116417	"b"	"C"
"23-24"	"f-s"	0.534751240079333	"b"	"C"
"23-24"	"f-t"	0.570708085317438	"b"	"C"
"23-24"	"f-th"	0.574886904761917	"b"	"C"
"23-24"	"f-v"	0.537614914021167	"b"	"C"
"23-24"	"f-w"	0.525	"b"	"C"
"23-24"	"f-y"	0.60571428571425	"b"	"C"
"23-24"	"f-z"	0.5800595238095	"b"	"C"
"23-24"	"g-hh"	0.74722222222225	"b"	"C"
"23-24"	"g-k"	0.596875	"b"	"C"
"23-24"	"g-m"	0.5277083333335	"b"	"C"
"23-24"	"g-n"	0.590587962963	"b"	"C"
"23-24"	"g-s"	0.620526643991	"b"	"C"
"23-24"	"g-t"	0.727954144621	"b"	"C"
"23-24"	"g-w"	0.824415922619125	"b"	"C"
"23-24"	"hh-k"	0.741730583900188	"b"	"C"
"23-24"	"hh-m"	0.6119171626985	"b"	"C"
"23-24"	"hh-n"	0.723125	"b"	"C"
"23-24"	"hh-p"	0.51958705357125	"b"	"C"
"23-24"	"hh-r"	0.5626785714285	"b"	"C"
"23-24"	"hh-s"	0.79651719576725	"b"	"C"
"23-24"	"hh-sh"	0.61321428571425	"b"	"C"
"23-24"	"hh-t"	0.478968253968	"b"	"C"
"23-24"	"hh-th"	0.542395833333375	"b"	"C"
"23-24"	"hh-w"	0.5304285714285	"b"	"C"
"23-24"	"hh-y"	0.56725	"b"	"C"
"23-24"	"ih-iy"	0.58888637566135	"b"	"V"
"23-24"	"ih-ow"	0.589468253968167	"b"	"V"
"23-24"	"ih-uh"	0.5990476190475	"b"	"V"
"23-24"	"ih-uw"	0.460121527777875	"b"	"V"
"23-24"	"iy-ow"	0.707640873016	"b"	"V"
"23-24"	"iy-uw"	0.58047023809525	"b"	"V"
"23-24"	"jh-k"	0.57775	"b"	"C"
"23-24"	"jh-s"	0.6265	"b"	"C"
"23-24"	"jh-w"	0.646375	"b"	"C"
"23-24"	"k-l"	0.765555555555625	"b"	"C"
"23-24"	"k-m"	0.71571428571425	"b"	"C"
"23-24"	"k-n"	0.630552248677192	"b"	"C"
"23-24"	"k-ng"	0.642138888888875	"b"	"C"
"23-24"	"k-r"	0.7570833333335	"b"	"C"
"23-24"	"k-s"	0.639972222222188	"b"	"C"
"23-24"	"k-sh"	0.85609375	"b"	"C"
"23-24"	"k-t"	0.579124145723042	"b"	"C"
"23-24"	"k-th"	0.67109375	"b"	"C"
"23-24"	"k-v"	0.75875	"b"	"C"
"23-24"	"k-w"	0.700421039094688	"b"	"C"
"23-24"	"k-y"	0.739885416666625	"b"	"C"
"23-24"	"k-z"	0.5993819444445	"b"	"C"
"23-24"	"l-m"	0.655743055555583	"b"	"C"
"23-24"	"l-n"	0.742453529174042	"b"	"C"
"23-24"	"l-ng"	0.908875	"b"	"C"
"23-24"	"l-p"	0.78708333333325	"b"	"C"
"23-24"	"l-r"	0.764300757207643	"b"	"C"
"23-24"	"l-s"	0.816133294753083	"b"	"C"
"23-24"	"l-t"	0.679060145817528	"b"	"C"
"23-24"	"l-th"	0.90525	"b"	"C"
"23-24"	"l-v"	0.6530555555555	"b"	"C"
"23-24"	"l-z"	0.88875	"b"	"C"
"23-24"	"m-n"	0.546303183376504	"b"	"C"
"23-24"	"m-p"	0.65386284722225	"b"	"C"
"23-24"	"m-r"	0.751511574074083	"b"	"C"
"23-24"	"m-s"	0.791823516038344	"b"	"C"
"23-24"	"m-sh"	0.70625	"b"	"C"
"23-24"	"m-t"	0.608861979166687	"b"	"C"
"23-24"	"m-v"	0.673875	"b"	"C"
"23-24"	"m-w"	0.596164021164083	"b"	"C"
"23-24"	"m-z"	0.762768849206417	"b"	"C"
"23-24"	"n-ng"	0.492547239368981	"b"	"C"
"23-24"	"n-r"	0.709900462963	"b"	"C"
"23-24"	"n-s"	0.723584201388917	"b"	"C"
"23-24"	"n-t"	0.611430709876517	"b"	"C"
"23-24"	"n-th"	0.634612654321025	"b"	"C"
"23-24"	"n-v"	0.569080632716028	"b"	"C"
"23-24"	"n-w"	0.6570833333335	"b"	"C"
"23-24"	"n-z"	0.742754298941821	"b"	"C"
"23-24"	"ng-r"	0.726156415343917	"b"	"C"
"23-24"	"ng-s"	0.716624999999917	"b"	"C"
"23-24"	"ng-t"	0.6357255291005	"b"	"C"
"23-24"	"ng-th"	0.72312037037025	"b"	"C"
"23-24"	"ng-v"	0.576625	"b"	"C"
"23-24"	"ng-z"	0.67916666666675	"b"	"C"
"23-24"	"ow-uw"	0.73625	"b"	"V"
"23-24"	"p-r"	0.71455078125	"b"	"C"
"23-24"	"p-sh"	0.71328125	"b"	"C"
"23-24"	"p-t"	0.666875	"b"	"C"
"23-24"	"p-th"	0.6925	"b"	"C"
"23-24"	"p-w"	0.6546875	"b"	"C"
"23-24"	"r-s"	0.833668154761917	"b"	"C"
"23-24"	"r-sh"	0.845625	"b"	"C"
"23-24"	"r-t"	0.637725765306179	"b"	"C"
"23-24"	"r-th"	0.693180555555562	"b"	"C"
"23-24"	"r-v"	0.614083994709	"b"	"C"
"23-24"	"r-w"	0.604685185185167	"b"	"C"
"23-24"	"r-y"	0.613492063492	"b"	"C"
"23-24"	"r-z"	0.80966666666675	"b"	"C"
"23-24"	"s-sh"	0.51875	"b"	"C"
"23-24"	"s-t"	0.6628531746031	"b"	"C"
"23-24"	"s-th"	0.66991666666675	"b"	"C"
"23-24"	"s-v"	0.692913888888915	"b"	"C"
"23-24"	"s-w"	0.821567365835214	"b"	"C"
"23-24"	"s-y"	0.75268849206325	"b"	"C"
"23-24"	"s-z"	0.54522685185185	"b"	"C"
"23-24"	"sh-t"	0.70819196428575	"b"	"C"
"23-24"	"sh-w"	0.78025	"b"	"C"
"23-24"	"t-th"	0.50566539903	"b"	"C"
"23-24"	"t-v"	0.572721938775536	"b"	"C"
"23-24"	"t-w"	0.56820436507945	"b"	"C"
"23-24"	"t-y"	0.581903935185167	"b"	"C"
"23-24"	"t-z"	0.6380987103175	"b"	"C"
"23-24"	"th-w"	0.68009375	"b"	"C"
"23-24"	"th-y"	0.616433035714375	"b"	"C"
"23-24"	"th-z"	0.62025	"b"	"C"
"23-24"	"v-w"	0.72425	"b"	"C"
"23-24"	"v-z"	0.6694578703704	"b"	"C"
"23-24"	"w-y"	0.603	"b"	"C"
"23-24"	"w-z"	0.705375	"b"	"C"
"23-25"	"aa-ae"	0.7685833333335	"b"	"V"
"23-25"	"aa-ah"	0.75094378306875	"b"	"V"
"23-25"	"aa-ay"	0.825833333333375	"b"	"V"
"23-25"	"aa-eh"	0.636569072420625	"b"	"V"
"23-25"	"aa-ey"	0.821363839285687	"b"	"V"
"23-25"	"aa-ih"	0.72283531746035	"b"	"V"
"23-25"	"aa-ow"	0.744851190476125	"b"	"V"
"23-25"	"aa-uw"	0.837825617284	"b"	"V"
"23-25"	"ae-ah"	0.529994084362111	"b"	"V"
"23-25"	"ae-aw"	0.591321428571375	"b"	"V"
"23-25"	"ae-ay"	0.663953125	"b"	"V"
"23-25"	"ae-eh"	0.508860780423292	"b"	"V"
"23-25"	"ae-er"	0.704212962962917	"b"	"V"
"23-25"	"ae-ih"	0.543845993953125	"b"	"V"
"23-25"	"ae-iy"	0.7097839506173	"b"	"V"
"23-25"	"ae-ow"	0.74023511904775	"b"	"V"
"23-25"	"ae-uw"	0.655	"b"	"V"
"23-25"	"ah-aw"	0.625125	"b"	"V"
"23-25"	"ah-ay"	0.6527472222222	"b"	"V"
"23-25"	"ah-eh"	0.598938078703688	"b"	"V"
"23-25"	"ah-er"	0.658748070987625	"b"	"V"
"23-25"	"ah-ey"	0.60125	"b"	"V"
"23-25"	"ah-ih"	0.534632098765425	"b"	"V"
"23-25"	"ah-iy"	0.687744047619	"b"	"V"
"23-25"	"ah-ow"	0.598442350088208	"b"	"V"
"23-25"	"ah-uw"	0.607826388889	"b"	"V"
"23-25"	"aw-eh"	0.5325	"b"	"V"
"23-25"	"aw-ey"	0.87648809523825	"b"	"V"
"23-25"	"aw-ih"	0.658545918367375	"b"	"V"
"23-25"	"aw-iy"	0.8778125	"b"	"V"
"23-25"	"aw-ow"	0.58515773809525	"b"	"V"
"23-25"	"ay-eh"	0.653849206349125	"b"	"V"
"23-25"	"ay-ey"	0.58758928571425	"b"	"V"
"23-25"	"ay-ih"	0.63516979166665	"b"	"V"
"23-25"	"ay-iy"	0.73827777777775	"b"	"V"
"23-25"	"ay-ow"	0.729	"b"	"V"
"23-25"	"ay-uh"	0.679785714286	"b"	"V"
"23-25"	"ay-uw"	0.79541666666675	"b"	"V"
"23-25"	"b-d"	0.63028174603175	"b"	"C"
"23-25"	"b-dh"	0.610867187499938	"b"	"C"
"23-25"	"b-f"	0.5625	"b"	"C"
"23-25"	"b-hh"	0.65832142857125	"b"	"C"
"23-25"	"b-jh"	0.74149074074075	"b"	"C"
"23-25"	"b-k"	0.823651620370333	"b"	"C"
"23-25"	"b-l"	0.695759259259375	"b"	"C"
"23-25"	"b-m"	0.650798859127062	"b"	"C"
"23-25"	"b-p"	0.609201388889	"b"	"C"
"23-25"	"b-r"	0.709792217813187	"b"	"C"
"23-25"	"b-s"	0.959630952381	"b"	"C"
"23-25"	"b-sh"	0.9466666666665	"b"	"C"
"23-25"	"b-t"	0.57835416666675	"b"	"C"
"23-25"	"b-th"	0.563214285714188	"b"	"C"
"23-25"	"b-v"	0.61303571428575	"b"	"C"
"23-25"	"b-w"	0.687687830687792	"b"	"C"
"23-25"	"b-y"	0.610375	"b"	"C"
"23-25"	"b-z"	0.96473214285725	"b"	"C"
"23-25"	"ch-d"	0.92916666666675	"b"	"C"
"23-25"	"ch-m"	0.9456666666665	"b"	"C"
"23-25"	"ch-n"	0.88433333333325	"b"	"C"
"23-25"	"ch-s"	0.95510416666675	"b"	"C"
"23-25"	"ch-t"	0.8895	"b"	"C"
"23-25"	"ch-v"	0.8436666666665	"b"	"C"
"23-25"	"ch-z"	0.94141666666675	"b"	"C"
"23-25"	"d-dh"	0.451247829861083	"b"	"C"
"23-25"	"d-f"	0.71410317460325	"b"	"C"
"23-25"	"d-g"	0.6024285714285	"b"	"C"
"23-25"	"d-hh"	0.636600529100608	"b"	"C"
"23-25"	"d-k"	0.727	"b"	"C"
"23-25"	"d-m"	0.696257936508	"b"	"C"
"23-25"	"d-n"	0.573879822530875	"b"	"C"
"23-25"	"d-r"	0.76165123456775	"b"	"C"
"23-25"	"d-s"	0.935928847001722	"b"	"C"
"23-25"	"d-t"	0.599805213057479	"b"	"C"
"23-25"	"d-th"	0.638916666666625	"b"	"C"
"23-25"	"d-v"	0.731189484127	"b"	"C"
"23-25"	"d-w"	0.8336875	"b"	"C"
"23-25"	"d-y"	0.569104166666625	"b"	"C"
"23-25"	"d-z"	0.918965277777833	"b"	"C"
"23-25"	"dh-g"	0.61417857142875	"b"	"C"
"23-25"	"dh-hh"	0.617551256613792	"b"	"C"
"23-25"	"dh-k"	0.76196428571425	"b"	"C"
"23-25"	"dh-l"	0.744625	"b"	"C"
"23-25"	"dh-m"	0.7337173611111	"b"	"C"
"23-25"	"dh-p"	0.783281250000125	"b"	"C"
"23-25"	"dh-r"	0.675552083333313	"b"	"C"
"23-25"	"dh-s"	0.913988095238125	"b"	"C"
"23-25"	"dh-sh"	0.88025	"b"	"C"
"23-25"	"dh-t"	0.74025	"b"	"C"
"23-25"	"dh-th"	0.656750000000125	"b"	"C"
"23-25"	"dh-w"	0.748576388888833	"b"	"C"
"23-25"	"dh-y"	0.69275	"b"	"C"
"23-25"	"eh-er"	0.6157407407405	"b"	"V"
"23-25"	"eh-ey"	0.953125	"b"	"V"
"23-25"	"eh-ih"	0.597706790123417	"b"	"V"
"23-25"	"eh-iy"	0.695112433862458	"b"	"V"
"23-25"	"eh-ow"	0.77259325396825	"b"	"V"
"23-25"	"eh-uw"	0.650173611111038	"b"	"V"
"23-25"	"er-ey"	0.674375	"b"	"V"
"23-25"	"er-ih"	0.839904835390917	"b"	"V"
"23-25"	"er-iy"	0.83107658730155	"b"	"V"
